word,avg_num_guesses 
bunce,3.681209503239741
caums,3.681209503239741
clubs,3.681209503239741
fasti,3.681209503239741
fines,3.681209503239741
filed,3.681209503239741
fitna,3.681209503239741
ebons,3.681209503239741
drays,3.681209503239741
ghast,3.681209503239741
gleds,3.681209503239741
gules,3.681209503239741
gleam,3.681209503239741
aitch,3.681641468682505 
afore,3.681641468682505 
agers,3.681641468682505 
afire,3.681641468682505 
sangh,3.681641468682505 
scrag,3.681641468682505 
shaft,3.681641468682505 
swopt,3.681641468682505 
stake,3.681641468682505 
yodel,3.681641468682505 
urena,3.681641468682505
barny,3.681641468682505
blurs,3.681641468682505
buras,3.681641468682505
cadge,3.681641468682505
fired,3.681641468682505
derny,3.681641468682505
douar,3.681641468682505
gemot,3.681641468682505
gomer,3.681641468682505
atony,3.68207343412527 
awols,3.68207343412527 
aumil,3.68207343412527 
sofar,3.68207343412527 
stomp,3.68207343412527 
untie,3.68207343412527
bruin,3.68207343412527
burin,3.68207343412527
cerne,3.68207343412527
chins,3.68207343412527
conga,3.68207343412527
curly,3.68207343412527
deray,3.68207343412527
doeth,3.68207343412527
delay,3.68207343412527
gaurs,3.68207343412527
goris,3.68207343412527
aloud,3.6825053995680346 
ashen,3.6825053995680346 
sinew,3.6825053995680346 
stank,3.6825053995680346 
ureas,3.6825053995680346
coney,3.6825053995680346
coths,3.6825053995680346
fares,3.6825053995680346
gulas,3.6825053995680346
koels,3.6825053995680346
styre,3.6829373650107993 
sleep,3.6829373650107993 
swine,3.6829373650107993 
baith,3.6829373650107993
balun,3.6829373650107993
bhats,3.6829373650107993
blude,3.6829373650107993
bilge,3.6829373650107993
build,3.6829373650107993
vails,3.6829373650107993
chads,3.6829373650107993
flors,3.6829373650107993
danio,3.6829373650107993
gated,3.6829373650107993
gusla,3.6829373650107993
boars,3.6833693304535635
cuber,3.6833693304535635
flams,3.6833693304535635
filos,3.6833693304535635
flora,3.6833693304535635
ecrus,3.6833693304535635
drank,3.6833693304535635
guest,3.6833693304535635
ither,3.6833693304535635
apods,3.683369330453564 
ayelp,3.683369330453564 
sawer,3.683369330453564 
ankle,3.683801295896328 
unrip,3.683801295896328
biota,3.683801295896328
bosie,3.683801295896328
buran,3.683801295896328
cobra,3.683801295896328
fetid,3.683801295896328
goads,3.683801295896328
gluon,3.683801295896328
grids,3.683801295896328
guans,3.683801295896328
infer,3.683801295896328
acids,3.684233261339093 
awned,3.684233261339093 
shaly,3.684233261339093 
bouts,3.684233261339093
bluds,3.684233261339093
bundt,3.684233261339093
vants,3.684233261339093
coign,3.684233261339093
crepe,3.684233261339093
erect,3.684233261339093
gilds,3.684233261339093
grues,3.684233261339093
gurls,3.684233261339093
anele,3.6846652267818576 
alike,3.6846652267818576 
ayins,3.6846652267818576 
softa,3.6846652267818576 
scarf,3.6846652267818576 
bluer,3.6846652267818576
clefs,3.6846652267818576
curny,3.6846652267818576
cronk,3.6846652267818576
damps,3.6846652267818576
dongs,3.6846652267818576
dryas,3.6846652267818576
dirty,3.6846652267818576
deter,3.6846652267818576
knarl,3.6846652267818576
abuts,3.685097192224622 
auris,3.685097192224622 
shmoe,3.685097192224622 
sampi,3.685097192224622 
suber,3.685097192224622 
ulmin,3.685097192224622
unget,3.685097192224622
bodes,3.685097192224622
borms,3.685097192224622
verts,3.685097192224622
caphs,3.685097192224622
cubit,3.685097192224622
dagos,3.685097192224622
dwile,3.685097192224622
scrog,3.6855291576673865 
scowl,3.6855291576673865 
swore,3.6855291576673865 
sting,3.6855291576673865 
unces,3.6855291576673865
burls,3.6855291576673865
ceiba,3.6855291576673865
climb,3.6855291576673865
fards,3.6855291576673865
farms,3.6855291576673865
fauld,3.6855291576673865
denay,3.6855291576673865
glift,3.6855291576673865
guild,3.6855291576673865
idola,3.6855291576673865
kents,3.6855291576673865
agros,3.6859611231101512 
alkie,3.6859611231101512 
sewin,3.6859611231101512 
strow,3.6859611231101512 
symar,3.6859611231101512 
slung,3.6859611231101512 
volet,3.6859611231101512
creel,3.6859611231101512
clump,3.6859611231101512
flout,3.6859611231101512
gapos,3.6859611231101512
skelp,3.686393088552916 
yorps,3.686393088552916 
bison,3.686393088552916
boule,3.686393088552916
camus,3.686393088552916
ephor,3.686393088552916
dobes,3.686393088552916
debut,3.686393088552916
glibs,3.686393088552916
arene,3.68682505399568 
snipy,3.68682505399568 
spyal,3.68682505399568 
stylo,3.68682505399568 
spiny,3.68682505399568 
bourn,3.68682505399568
chota,3.68682505399568
coyer,3.68682505399568
delfs,3.68682505399568
dewan,3.68682505399568
depth,3.68682505399568
gaily,3.68682505399568
apish,3.687257019438445 
slyer,3.687257019438445 
stoai,3.687257019438445 
boric,3.687257019438445
cromb,3.687257019438445
feria,3.687257019438445
flued,3.687257019438445
dogan,3.687257019438445
guars,3.687257019438445
kants,3.687257019438445
aidos,3.6876889848812096 
scoup,3.6876889848812096 
bunts,3.6876889848812096
coley,3.6876889848812096
elfin,3.6876889848812096
giust,3.6876889848812096
gamer,3.6876889848812096
snoke,3.6881209503239742 
swear,3.6881209503239742 
unsod,3.6881209503239742
dancy,3.6881209503239742
dicht,3.6881209503239742
doabs,3.6881209503239742
dowls,3.6881209503239742
seare,3.6885529157667385 
snoek,3.6885529157667385 
yores,3.6885529157667385 
begar,3.6885529157667385
cetyl,3.6885529157667385
folds,3.6885529157667385
dulia,3.6885529157667385
drink,3.6885529157667385
girsh,3.6885529157667385
grued,3.6885529157667385
sdayn,3.688984881209503 
stack,3.688984881209503 
urali,3.688984881209503
basic,3.688984881209503
volts,3.688984881209503
clomb,3.688984881209503
clows,3.688984881209503
ferms,3.688984881209503
faith,3.688984881209503
demos,3.688984881209503
dwelt,3.688984881209503
giros,3.688984881209503
grift,3.688984881209503
gnash,3.688984881209503
incut,3.688984881209503
kiter,3.688984881209503
spelk,3.689416846652268 
yealm,3.689416846652268 
unrid,3.689416846652268
urban,3.689416846652268
bahts,3.689416846652268
velar,3.689416846652268
valor,3.689416846652268
candy,3.689416846652268
chute,3.689416846652268
dawen,3.689416846652268
deaws,3.689416846652268
daisy,3.689416846652268
gipon,3.689416846652268
ingle,3.689416846652268
blimp,3.6898488120950326
cluey,3.6898488120950326
cloye,3.6898488120950326
china,3.6898488120950326
flaps,3.6898488120950326
furan,3.6898488120950326
erase,3.6898488120950326
gerah,3.6898488120950326
globe,3.6898488120950326
seamy,3.689848812095033 
sowce,3.689848812095033 
avert,3.690280777537797 
spacy,3.690280777537797 
yurts,3.690280777537797 
urman,3.690280777537797
balus,3.690280777537797
belch,3.690280777537797
curia,3.690280777537797
femal,3.690280777537797
deign,3.690280777537797
afros,3.6907127429805615 
amuse,3.6907127429805615 
aping,3.6907127429805615 
smorg,3.6907127429805615 
skran,3.6907127429805615 
skirl,3.6907127429805615 
sward,3.6907127429805615 
berms,3.6907127429805615
brims,3.6907127429805615
beach,3.6907127429805615
bicep,3.6907127429805615
chirm,3.6907127429805615
chiro,3.6907127429805615
cumin,3.6907127429805615
demic,3.6907127429805615
donsy,3.6907127429805615
dairy,3.6907127429805615
deity,3.6907127429805615
games,3.6907127429805615
gluer,3.6907127429805615
gyron,3.6907127429805615
impot,3.6907127429805615
argue,3.691144708423326 
amber,3.691144708423326 
slove,3.691144708423326 
siker,3.691144708423326 
bardo,3.691144708423326
binds,3.691144708423326
vital,3.691144708423326
chuse,3.691144708423326
carat,3.691144708423326
elvan,3.691144708423326
decaf,3.691144708423326
defat,3.691144708423326
group,3.691144708423326
klaps,3.691144708423326
adunc,3.691576673866091 
saick,3.691576673866091 
blahs,3.691576673866091
bluid,3.691576673866091
bices,3.691576673866091
cebid,3.691576673866091
caged,3.691576673866091
cower,3.691576673866091
filth,3.691576673866091
field,3.691576673866091
doges,3.691576673866091
doucs,3.691576673866091
giber,3.691576673866091
aches,3.692008639308855 
aegis,3.692008639308855 
alant,3.692008639308855 
swath,3.692008639308855 
swept,3.692008639308855 
ulema,3.692008639308855
uncap,3.692008639308855
bemas,3.692008639308855
broch,3.692008639308855
cense,3.692008639308855
cowan,3.692008639308855
creep,3.692008639308855
felid,3.692008639308855
fogle,3.692008639308855
iftar,3.692008639308855
katis,3.692008639308855
saury,3.69244060475162 
steen,3.69244060475162 
spume,3.69244060475162 
upend,3.69244060475162
choli,3.69244060475162
crypt,3.69244060475162
fader,3.69244060475162
fraim,3.69244060475162
fusil,3.69244060475162
darcy,3.69244060475162
doups,3.69244060475162
drave,3.69244060475162
gades,3.69244060475162
gnome,3.69244060475162
kesar,3.69244060475162
baths,3.6928725701943845
butes,3.6928725701943845
vents,3.6928725701943845
couth,3.6928725701943845
cyano,3.6928725701943845
cupid,3.6928725701943845
fated,3.6928725701943845
fraps,3.6928725701943845
dings,3.6928725701943845
gadso,3.6928725701943845
karos,3.6928725701943845
knars,3.6928725701943845
aitus,3.692872570194385 
arett,3.692872570194385 
argus,3.692872570194385 
aruhe,3.692872570194385 
alive,3.692872570194385 
seine,3.692872570194385 
soken,3.692872570194385 
slive,3.692872570194385 
sugan,3.692872570194385 
yates,3.692872570194385 
abord,3.693304535637149 
sayid,3.693304535637149 
sodic,3.693304535637149 
steer,3.693304535637149 
yodle,3.693304535637149 
vales,3.693304535637149
cavil,3.693304535637149
embar,3.693304535637149
diebs,3.693304535637149
girds,3.693304535637149
krone,3.693304535637149
awdls,3.6937365010799135 
seeld,3.6937365010799135 
sloyd,3.6937365010799135 
sohur,3.6937365010799135 
speel,3.6937365010799135 
skier,3.6937365010799135 
bergs,3.6937365010799135
began,3.6937365010799135
bring,3.6937365010799135
curbs,3.6937365010799135
farci,3.6937365010799135
firth,3.6937365010799135
froth,3.6937365010799135
inspo,3.6937365010799135
kilns,3.6937365010799135
selva,3.694168466522678 
spork,3.694168466522678 
shank,3.694168466522678 
stork,3.694168466522678 
beaty,3.694168466522678
bialy,3.694168466522678
begot,3.694168466522678
cardy,3.694168466522678
cyton,3.694168466522678
forme,3.694168466522678
deles,3.694168466522678
draws,3.694168466522678
dense,3.694168466522678
disco,3.694168466522678
garbs,3.694168466522678
gyals,3.694168466522678
girth,3.694168466522678
aleck,3.694600431965443 
alane,3.694600431965443 
serow,3.694600431965443 
stown,3.694600431965443 
sneer,3.694600431965443 
chuts,3.694600431965443
clews,3.694600431965443
fleam,3.694600431965443
delph,3.694600431965443
doily,3.694600431965443
glary,3.694600431965443
ileus,3.694600431965443
umras,3.6950323974082075
uncos,3.6950323974082075
cloke,3.6950323974082075
crowd,3.6950323974082075
forth,3.6950323974082075
derig,3.6950323974082075
dinge,3.6950323974082075
dorba,3.6950323974082075
drums,3.6950323974082075
genic,3.6950323974082075
gaids,3.6950323974082075
gorms,3.6950323974082075
gramp,3.6950323974082075
gulps,3.6950323974082075
saker,3.695032397408208 
scene,3.695032397408208 
syned,3.695032397408208 
amnic,3.695464362850972 
setae,3.695464362850972 
sleer,3.695464362850972 
cogie,3.695464362850972
emics,3.695464362850972
eupad,3.695464362850972
ditsy,3.695464362850972
dower,3.695464362850972
bidon,3.6958963282937365
bhels,3.6958963282937365
brigs,3.6958963282937365
begat,3.6958963282937365
campo,3.6958963282937365
clepe,3.6958963282937365
clonk,3.6958963282937365
cowal,3.6958963282937365
crusy,3.6958963282937365
eidos,3.6958963282937365
docht,3.6958963282937365
ghats,3.6958963282937365
input,3.6958963282937365
ketas,3.6958963282937365
abrim,3.695896328293737 
swipe,3.695896328293737 
stump,3.695896328293737 
abies,3.696328293736501 
aiery,3.696328293736501 
arked,3.696328293736501 
sowar,3.696328293736501 
synod,3.696328293736501 
bemad,3.696328293736501
vials,3.696328293736501
chino,3.696328293736501
chout,3.696328293736501
chafe,3.696328293736501
gamps,3.696328293736501
ghost,3.696328293736501
inure,3.696328293736501
kanes,3.696328293736501
kelts,3.696328293736501
kilps,3.696328293736501
ampul,3.696760259179266 
abode,3.696760259179266 
aulic,3.696760259179266 
admin,3.696760259179266 
sweir,3.696760259179266 
sower,3.696760259179266 
borty,3.696760259179266
comus,3.696760259179266
genus,3.696760259179266
kiers,3.696760259179266
krais,3.696760259179266
sakti,3.69719222462203 
stave,3.69719222462203 
uraos,3.69719222462203
volte,3.69719222462203
flims,3.69719222462203
easle,3.69719222462203
donga,3.69719222462203
alkos,3.697624190064795 
safed,3.697624190064795 
sedum,3.697624190064795 
scree,3.697624190064795 
soapy,3.697624190064795 
yards,3.697624190064795 
bourd,3.697624190064795
brach,3.697624190064795
batch,3.697624190064795
valis,3.697624190064795
clink,3.697624190064795
fands,3.697624190064795
gaped,3.697624190064795
uredo,3.6980561555075595
belga,3.6980561555075595
viner,3.6980561555075595
empts,3.6980561555075595
dowts,3.6980561555075595
savin,3.69805615550756 
banty,3.6984881209503238
birsy,3.6984881209503238
bling,3.6984881209503238
badly,3.6984881209503238
ceres,3.6984881209503238
flong,3.6984881209503238
domic,3.6984881209503238
graph,3.6984881209503238
ingot,3.6984881209503238
amino,3.698488120950324 
amyls,3.698488120950324 
styli,3.698488120950324 
shift,3.698488120950324 
solve,3.698488120950324 
yelps,3.698488120950324 
adobe,3.698920086393088 
ayrie,3.698920086393088 
skean,3.698920086393088 
stirk,3.698920086393088 
yourt,3.698920086393088 
blume,3.6989200863930884
chide,3.6989200863930884
flash,3.6989200863930884
erned,3.6989200863930884
entry,3.6989200863930884
denet,3.6989200863930884
knelt,3.6989200863930884
amids,3.699352051835853 
sownd,3.699352051835853 
saucy,3.699352051835853 
yenta,3.699352051835853 
bandh,3.699352051835853
volar,3.699352051835853
chops,3.699352051835853
crews,3.699352051835853
folic,3.699352051835853
furol,3.699352051835853
doura,3.699352051835853
demur,3.699352051835853
kirns,3.699352051835853
archi,3.699784017278618 
ashed,3.699784017278618 
scuft,3.699784017278618 
clung,3.699784017278618
fiord,3.699784017278618
etuis,3.699784017278618
deare,3.699784017278618
dimps,3.699784017278618
globs,3.699784017278618
kains,3.699784017278618
knaps,3.699784017278618
acyls,3.700215982721382 
apery,3.700215982721382 
shura,3.700215982721382 
saree,3.700215982721382 
spayd,3.700215982721382 
syrup,3.700215982721382 
baurs,3.700215982721382
chaft,3.700215982721382
cafes,3.700215982721382
courb,3.700215982721382
combe,3.700215982721382
crows,3.700215982721382
cunei,3.700215982721382
fagot,3.700215982721382
foins,3.700215982721382
ghest,3.700215982721382
grabs,3.700215982721382
kaons,3.700215982721382
auric,3.7006479481641454 
skoal,3.7006479481641454 
sprug,3.7006479481641454 
screw,3.7006479481641454 
yuans,3.7006479481641454 
blays,3.7006479481641468
boeps,3.7006479481641468
brags,3.7006479481641468
fusel,3.7006479481641468
eyras,3.7006479481641468
easel,3.7006479481641468
dobra,3.7006479481641468
beany,3.7010799136069115
blogs,3.7010799136069115
copay,3.7010799136069115
crees,3.7010799136069115
fresh,3.7010799136069115
dawts,3.7010799136069115
gyans,3.7010799136069115
ileum,3.7010799136069115
adios,3.701079913606912 
sword,3.701079913606912 
atopy,3.701511879049676 
samey,3.701511879049676 
siree,3.701511879049676 
spoke,3.701511879049676 
undos,3.701511879049676
fauts,3.701511879049676
frosh,3.701511879049676
dynes,3.701511879049676
gusli,3.701511879049676
glory,3.701511879049676
ketol,3.701511879049676
knits,3.701511879049676
skear,3.70194384449244 
beaus,3.7019438444924404
bayle,3.7019438444924404
biped,3.7019438444924404
viper,3.7019438444924404
cered,3.7019438444924404
cleik,3.7019438444924404
glady,3.7019438444924404
kidel,3.7019438444924404
scraw,3.702375809935205 
sybil,3.702375809935205 
sycon,3.702375809935205 
urges,3.702375809935205
uteri,3.702375809935205
beray,3.702375809935205
blady,3.702375809935205
beret,3.702375809935205
briny,3.702375809935205
bugle,3.702375809935205
voles,3.702375809935205
campi,3.702375809935205
fides,3.702375809935205
eales,3.702375809935205
dhoti,3.702375809935205
dobie,3.702375809935205
ganef,3.702375809935205
glaum,3.702375809935205
ideas,3.702375809935205
kores,3.702375809935205
abune,3.70280777537797 
alate,3.70280777537797 
shawl,3.70280777537797 
sneak,3.70280777537797 
stink,3.70280777537797 
yaird,3.70280777537797 
baldy,3.70280777537797
bench,3.70280777537797
bowel,3.70280777537797
copsy,3.70280777537797
fined,3.70280777537797
flosh,3.70280777537797
fonds,3.70280777537797
fount,3.70280777537797
koras,3.70280777537797
bolus,3.7032397408207345
bound,3.7032397408207345
faced,3.7032397408207345
fural,3.7032397408207345
fords,3.7032397408207345
forge,3.7032397408207345
downs,3.7032397408207345
genom,3.7032397408207345
gadis,3.7032397408207345
kolas,3.7032397408207345
sered,3.703239740820736 
shtup,3.703239740820736 
slunk,3.703239740820736 
steak,3.703239740820736 
syrah,3.703239740820736 
anker,3.7036717062634974 
antar,3.7036717062634974 
stonk,3.7036717062634974 
scrub,3.7036717062634974 
bangs,3.7036717062634987
bliny,3.7036717062634987
bunas,3.7036717062634987
corks,3.7036717062634987
clove,3.7036717062634987
fends,3.7036717062634987
flues,3.7036717062634987
folia,3.7036717062634987
freet,3.7036717062634987
erick,3.7036717062634987
keirs,3.7036717062634987
kilos,3.7036717062634987
knots,3.7036717062634987
unbar,3.7041036717062634
bunde,3.7041036717062634
vlies,3.7041036717062634
cauri,3.7041036717062634
crunk,3.7041036717062634
croak,3.7041036717062634
fados,3.7041036717062634
firms,3.7041036717062634
fluor,3.7041036717062634
enate,3.7041036717062634
doyen,3.7041036717062634
goeth,3.7041036717062634
golfs,3.7041036717062634
inula,3.7041036717062634
kites,3.7041036717062634
saheb,3.704103671706264 
sibyl,3.704103671706264 
speer,3.704103671706264 
shelf,3.704103671706264 
sight,3.704103671706264 
asdic,3.704535637149028 
schul,3.704535637149028 
shakt,3.704535637149028 
skein,3.704535637149028 
sloot,3.704535637149028 
yeads,3.704535637149028 
beths,3.704535637149028
vault,3.704535637149028
chips,3.704535637149028
fauns,3.704535637149028
fouls,3.704535637149028
drubs,3.704535637149028
decry,3.704535637149028
glume,3.704535637149028
gouts,3.704535637149028
ictus,3.704535637149028
kerns,3.704535637149028
savor,3.704967602591793 
uhlan,3.704967602591793
belay,3.704967602591793
bosun,3.704967602591793
birch,3.704967602591793
bigot,3.704967602591793
creme,3.704967602591793
films,3.704967602591793
frigs,3.704967602591793
datal,3.704967602591793
grume,3.704967602591793
greet,3.704967602591793
yauld,3.705399568034557 
unais,3.705399568034557
brief,3.705399568034557
brush,3.705399568034557
veils,3.705399568034557
caver,3.705399568034557
cubed,3.705399568034557
creed,3.705399568034557
denes,3.705399568034557
gleba,3.705399568034557
gamut,3.705399568034557
arret,3.7058315334773217 
amply,3.7058315334773217 
yarco,3.7058315334773217 
usnea,3.7058315334773217
bouse,3.7058315334773217
bouns,3.7058315334773217
brake,3.7058315334773217
blank,3.7058315334773217
calmy,3.7058315334773217
chado,3.7058315334773217
culty,3.7058315334773217
canal,3.7058315334773217
dogie,3.7058315334773217
dirke,3.7058315334773217
gaths,3.7058315334773217
gamin,3.7058315334773217
grisy,3.7058315334773217
gyral,3.7058315334773217
imbar,3.7058315334773217
arede,3.7062634989200864 
sawed,3.7062634989200864 
shrew,3.7062634989200864 
unhat,3.7062634989200864
burly,3.7062634989200864
corgi,3.7062634989200864
champ,3.7062634989200864
frags,3.7062634989200864
flags,3.7062634989200864
fiber,3.7062634989200864
glums,3.7062634989200864
gripy,3.7062634989200864
guise,3.7062634989200864
koans,3.7062634989200864
anvil,3.706695464362851 
sepoy,3.706695464362851 
shily,3.706695464362851 
stive,3.706695464362851 
shake,3.706695464362851 
benty,3.706695464362851
brogs,3.706695464362851
viler,3.706695464362851
conks,3.706695464362851
coven,3.706695464362851
faces,3.706695464362851
ernes,3.706695464362851
enter,3.706695464362851
dewar,3.706695464362851
drusy,3.706695464362851
diary,3.706695464362851
kisan,3.706695464362851
beryl,3.7071274298056154
blush,3.7071274298056154
veins,3.7071274298056154
clerk,3.7071274298056154
dunch,3.7071274298056154
gourd,3.7071274298056154
amnio,3.707127429805616 
artal,3.707127429805616 
sneed,3.707127429805616 
salvo,3.707127429805616 
sayed,3.70755939524838 
siver,3.70755939524838 
stowp,3.70755939524838 
yetis,3.70755939524838 
udons,3.70755939524838
bitsy,3.70755939524838
bunco,3.70755939524838
busti,3.70755939524838
civet,3.70755939524838
cowed,3.70755939524838
caulk,3.70755939524838
cymol,3.70755939524838
cover,3.70755939524838
flabs,3.70755939524838
flour,3.70755939524838
deshi,3.70755939524838
dutch,3.70755939524838
grapy,3.70755939524838
aight,3.7079913606911448 
sambo,3.7079913606911448 
smowt,3.7079913606911448 
voile,3.7079913606911448
viral,3.7079913606911448
cosey,3.7079913606911448
eaten,3.7079913606911448
debur,3.7079913606911448
danks,3.7079913606911448
dwalm,3.7079913606911448
gowls,3.7079913606911448
grays,3.7079913606911448
abide,3.7084233261339095 
yites,3.7084233261339095 
uneth,3.7084233261339095
brawn,3.7084233261339095
vraic,3.7084233261339095
vinal,3.7084233261339095
chime,3.7084233261339095
finos,3.7084233261339095
forms,3.7084233261339095
dunsh,3.7084233261339095
dunam,3.7084233261339095
gosht,3.7084233261339095
alowe,3.7088552915766737 
atilt,3.7088552915766737 
swage,3.7088552915766737 
stoke,3.7088552915766737 
yelms,3.7088552915766737 
voter,3.7088552915766737
cleep,3.7088552915766737
curio,3.7088552915766737
fices,3.7088552915766737
fluid,3.7088552915766737
daube,3.7088552915766737
docus,3.7088552915766737
drive,3.7088552915766737
gaups,3.7088552915766737
grief,3.7088552915766737
incus,3.7088552915766737
inorb,3.7088552915766737
about,3.7092872570194384 
avels,3.7092872570194384 
salle,3.7092872570194384 
silva,3.7092872570194384 
soree,3.7092872570194384 
yince,3.7092872570194384 
vints,3.7092872570194384
vapor,3.7092872570194384
clype,3.7092872570194384
combs,3.7092872570194384
furth,3.7092872570194384
fling,3.7092872570194384
elchi,3.7092872570194384
eisel,3.7092872570194384
eater,3.7092872570194384
inlay,3.7092872570194384
kraut,3.7092872570194384
ancho,3.709719222462203 
sanko,3.709719222462203 
scudo,3.709719222462203 
sowed,3.709719222462203 
urged,3.709719222462203
betel,3.709719222462203
burds,3.709719222462203
bused,3.709719222462203
bunds,3.709719222462203
vanes,3.709719222462203
cubes,3.709719222462203
fremd,3.709719222462203
droke,3.709719222462203
dumas,3.709719222462203
drows,3.709719222462203
doing,3.709719222462203
acing,3.710151187904968 
stilt,3.710151187904968 
yerds,3.710151187904968 
bantu,3.710151187904968
blawn,3.710151187904968
bagie,3.710151187904968
botch,3.710151187904968
vaire,3.710151187904968
cawed,3.710151187904968
cease,3.710151187904968
futon,3.710151187904968
elect,3.710151187904968
gatch,3.710151187904968
godly,3.710151187904968
gusto,3.710151187904968
sotol,3.710583153347732 
brosy,3.710583153347732
ached,3.7110151187904967 
saver,3.7110151187904967 
salad,3.7110151187904967 
ycond,3.7110151187904967 
bitch,3.7110151187904967
binge,3.7110151187904967
vaper,3.7110151187904967
vairs,3.7110151187904967
voled,3.7110151187904967
cloak,3.7110151187904967
foule,3.7110151187904967
fraud,3.7110151187904967
flesh,3.7110151187904967
darks,3.7110151187904967
dowse,3.7110151187904967
decay,3.7110151187904967
gleet,3.7110151187904967
girly,3.7110151187904967
servo,3.711447084233261 
yirds,3.711447084233261 
unarm,3.7114470842332614
benga,3.7114470842332614
bimas,3.7114470842332614
bipod,3.7114470842332614
ealed,3.7114470842332614
deens,3.7114470842332614
dowar,3.7114470842332614
doums,3.7114470842332614
drees,3.7114470842332614
gobar,3.7114470842332614
alans,3.711879049676026 
abuse,3.711879049676026 
shawn,3.711879049676026 
soole,3.711879049676026 
speug,3.711879049676026 
spink,3.711879049676026 
bomas,3.711879049676026
beset,3.711879049676026
burps,3.711879049676026
corby,3.711879049676026
fatly,3.711879049676026
faurd,3.711879049676026
egads,3.711879049676026
ephas,3.711879049676026
dicty,3.711879049676026
dimly,3.711879049676026
dyers,3.711879049676026
getup,3.711879049676026
saran,3.7123110151187904 
stimy,3.7123110151187904 
swaly,3.7123110151187904 
swarm,3.7123110151187904 
yield,3.7123110151187904 
bayts,3.7123110151187904
bulge,3.7123110151187904
volta,3.7123110151187904
coady,3.7123110151187904
fibre,3.7123110151187904
epoch,3.7123110151187904
drugs,3.7123110151187904
drack,3.7123110151187904
bawns,3.712742980561555
bafts,3.712742980561555
befit,3.712742980561555
brawl,3.712742980561555
caese,3.712742980561555
fades,3.712742980561555
fasci,3.712742980561555
fleur,3.712742980561555
erhus,3.712742980561555
glisk,3.712742980561555
bowls,3.7131749460043197
brank,3.7131749460043197
verso,3.7131749460043197
crare,3.7131749460043197
foram,3.7131749460043197
daven,3.7131749460043197
dreys,3.7131749460043197
duply,3.7131749460043197
gonef,3.7131749460043197
gavel,3.7131749460043197
altar,3.71317494600432 
scrow,3.71317494600432 
sulfa,3.71317494600432 
stung,3.71317494600432 
ungot,3.7136069114470844
barye,3.7136069114470844
bawls,3.7136069114470844
yonis,3.713606911447085 
yourn,3.713606911447085 
arvos,3.7140388768898487 
among,3.7140388768898487 
sheaf,3.7140388768898487 
yclad,3.7140388768898487 
yangs,3.7140388768898487 
ysame,3.7140388768898487 
umbel,3.7140388768898487
vares,3.7140388768898487
vrils,3.7140388768898487
cuish,3.7140388768898487
crumb,3.7140388768898487
fames,3.7140388768898487
ervil,3.7140388768898487
defis,3.7140388768898487
drove,3.7140388768898487
kraft,3.7140388768898487
aglus,3.714470842332613 
albee,3.714470842332613 
suing,3.714470842332613 
ymolt,3.714470842332613 
brisk,3.7144708423326134
valid,3.7144708423326134
ceder,3.7144708423326134
cloot,3.7144708423326134
gaspy,3.7144708423326134
gorsy,3.7144708423326134
keros,3.7144708423326134
knurl,3.7144708423326134
amour,3.714902807775378 
atoks,3.714902807775378 
sagum,3.714902807775378 
bogan,3.714902807775378
cavie,3.714902807775378
flobs,3.714902807775378
fonda,3.714902807775378
kenos,3.714902807775378
balmy,3.7153347732181428
brave,3.7153347732181428
vesta,3.7153347732181428
carta,3.7153347732181428
cowps,3.7153347732181428
cymar,3.7153347732181428
gamed,3.7153347732181428
gofer,3.7153347732181428
growl,3.7153347732181428
grown,3.7153347732181428
ihram,3.7153347732181428
spicy,3.715334773218143 
agley,3.715766738660907 
agism,3.715766738660907 
avens,3.715766738660907 
stagy,3.715766738660907 
speak,3.715766738660907 
stick,3.715766738660907 
updos,3.715766738660907
blech,3.715766738660907
bowat,3.715766738660907
viols,3.715766738660907
chang,3.715766738660907
finds,3.715766738660907
enows,3.715766738660907
devil,3.715766738660907
gaums,3.715766738660907
ganch,3.715766738660907
gimps,3.715766738660907
ikats,3.715766738660907
khans,3.715766738660907
bisom,3.7161987041036717
boney,3.7161987041036717
blown,3.7161987041036717
buteo,3.7161987041036717
varec,3.7161987041036717
carby,3.7161987041036717
clunk,3.7161987041036717
feuar,3.7161987041036717
flimp,3.7161987041036717
deers,3.7161987041036717
genua,3.7161987041036717
goban,3.7161987041036717
groma,3.7161987041036717
infra,3.7161987041036717
smaik,3.716198704103672 
shtik,3.716198704103672 
sigma,3.716198704103672 
yules,3.716198704103672 
bandy,3.7166306695464364
vires,3.7166306695464364
visne,3.7166306695464364
fouat,3.7166306695464364
fumet,3.7166306695464364
forty,3.7166306695464364
diker,3.7166306695464364
dwine,3.7166306695464364
gursh,3.7166306695464364
algum,3.716630669546437 
aland,3.716630669546437 
sculk,3.716630669546437 
spike,3.716630669546437 
still,3.716630669546437 
aerie,3.7170626349892006 
amido,3.7170626349892006 
aweto,3.7170626349892006 
sitka,3.7170626349892006 
snick,3.7170626349892006 
shtum,3.7170626349892006 
swang,3.7170626349892006 
shirk,3.7170626349892006 
steep,3.7170626349892006 
bedim,3.7170626349892006
brown,3.7170626349892006
cokes,3.7170626349892006
craal,3.7170626349892006
ficos,3.7170626349892006
felch,3.7170626349892006
dormy,3.7170626349892006
diver,3.7170626349892006
dingo,3.7170626349892006
grump,3.7170626349892006
kelps,3.7170626349892006
apart,3.717494600431965 
